lmbda,k,gamma,trial,model,rho,cr,C_T
7,15,0.00025,47,mixed_model,0.9,,
7,15,0.00025,47,mixture_model,0.1,,
7,15,0.00025,47,mixture_model,0.2,,
7,15,0.00025,47,mixture_model,0.30000000000000004,,
7,15,0.00025,47,mixture_model,0.4,,
7,15,0.00025,47,mixture_model,0.5,,
7,15,0.00025,47,mixture_model,0.6,,
7,15,0.00025,47,mixture_model,0.7000000000000001,,
7,15,0.00025,47,mixture_model,0.8,,
7,15,0.00025,47,mixture_model,0.9,,
7,15,0.00025,47,true_distr,0.1,0.4855,4.123486830907868
7,15,0.00025,47,true_distr,0.2,0.4855,4.123486830907868
7,15,0.00025,47,true_distr,0.30000000000000004,0.4855,4.123486830907868
7,15,0.00025,47,true_distr,0.4,0.4855,4.123486830907868
7,15,0.00025,47,true_distr,0.5,0.4855,4.123486830907868
7,15,0.00025,47,true_distr,0.6,0.4855,4.123486830907868
7,15,0.00025,47,true_distr,0.7000000000000001,0.4855,4.123486830907868
7,15,0.00025,47,true_distr,0.8,0.4855,4.123486830907868
7,15,0.00025,47,true_distr,0.9,0.4855,4.123486830907868
7,15,0.00025,48,mixed_model,0.1,,
7,15,0.00025,48,mixed_model,0.2,,
7,15,0.00025,48,mixed_model,0.30000000000000004,,
7,15,0.00025,48,mixed_model,0.4,,
7,15,0.00025,48,mixed_model,0.5,,
7,15,0.00025,48,mixed_model,0.6,,
7,15,0.00025,48,mixed_model,0.7000000000000001,,
7,15,0.00025,48,mixed_model,0.8,,
7,15,0.00025,48,mixed_model,0.9,,
7,15,0.00025,48,mixture_model,0.1,,
7,15,0.00025,48,mixture_model,0.2,,
7,15,0.00025,48,mixture_model,0.30000000000000004,,
7,15,0.00025,48,mixture_model,0.4,,
7,15,0.00025,48,mixture_model,0.5,,
7,15,0.00025,48,mixture_model,0.6,,
7,15,0.00025,48,mixture_model,0.7000000000000001,,
7,15,0.00025,48,mixture_model,0.8,,
7,15,0.00025,48,mixture_model,0.9,,
7,15,0.00025,48,true_distr,0.1,0.5565,2.7151881391426667
7,15,0.00025,48,true_distr,0.2,0.5565,2.7151881391426667
7,15,0.00025,48,true_distr,0.30000000000000004,0.5565,2.7151881391426667
7,15,0.00025,48,true_distr,0.4,0.5565,2.7151881391426667
7,15,0.00025,48,true_distr,0.5,0.5565,2.7151881391426667
7,15,0.00025,48,true_distr,0.6,0.5565,2.7151881391426667
7,15,0.00025,48,true_distr,0.7000000000000001,0.5565,2.7151881391426667
7,15,0.00025,48,true_distr,0.8,0.5565,2.7151881391426667
7,15,0.00025,48,true_distr,0.9,0.5565,2.7151881391426667
7,15,0.00025,49,mixed_model,0.1,,
7,15,0.00025,49,mixed_model,0.2,,
7,15,0.00025,49,mixed_model,0.30000000000000004,,
7,15,0.00025,49,mixed_model,0.4,,
7,15,0.00025,49,mixed_model,0.5,,
7,15,0.00025,49,mixed_model,0.6,,
7,15,0.00025,49,mixed_model,0.7000000000000001,,
7,15,0.00025,49,mixed_model,0.8,,
7,15,0.00025,49,mixed_model,0.9,,
7,15,0.00025,49,mixture_model,0.1,,
7,15,0.00025,49,mixture_model,0.2,,
7,15,0.00025,49,mixture_model,0.30000000000000004,,
7,15,0.00025,49,mixture_model,0.4,,
7,15,0.00025,49,mixture_model,0.5,,
7,15,0.00025,49,mixture_model,0.6,,
7,15,0.00025,49,mixture_model,0.7000000000000001,,
7,15,0.00025,49,mixture_model,0.8,,
7,15,0.00025,49,mixture_model,0.9,,
7,15,0.00025,49,true_distr,0.1,0.5265,3.3578833466239546
7,15,0.00025,49,true_distr,0.2,0.5265,3.3578833466239546
7,15,0.00025,49,true_distr,0.30000000000000004,0.5265,3.3578833466239546
7,15,0.00025,49,true_distr,0.4,0.5265,3.3578833466239546
7,15,0.00025,49,true_distr,0.5,0.5265,3.3578833466239546
7,15,0.00025,49,true_distr,0.6,0.5265,3.3578833466239546
7,15,0.00025,49,true_distr,0.7000000000000001,0.5265,3.3578833466239546
7,15,0.00025,49,true_distr,0.8,0.5265,3.3578833466239546
7,15,0.00025,49,true_distr,0.9,0.5265,3.3578833466239546
7,15,0.00025,50,mixed_model,0.1,,
7,15,0.00025,50,mixed_model,0.2,,
7,15,0.00025,50,mixed_model,0.30000000000000004,,
7,15,0.00025,50,mixed_model,0.4,,
7,15,0.00025,50,mixed_model,0.5,,
7,15,0.00025,50,mixed_model,0.6,,
7,15,0.00025,50,mixed_model,0.7000000000000001,,
7,15,0.00025,50,mixed_model,0.8,,
7,15,0.00025,50,mixed_model,0.9,,
7,15,0.00025,50,mixture_model,0.1,,
7,15,0.00025,50,mixture_model,0.2,,
7,15,0.00025,50,mixture_model,0.30000000000000004,,
7,15,0.00025,50,mixture_model,0.4,,
7,15,0.00025,50,mixture_model,0.5,,
7,15,0.00025,50,mixture_model,0.6,,
7,15,0.00025,50,mixture_model,0.7000000000000001,,
7,15,0.00025,50,mixture_model,0.8,,
7,15,0.00025,50,mixture_model,0.9,,
7,15,0.00025,50,true_distr,0.1,0.49,3.465262845787268
7,15,0.00025,50,true_distr,0.2,0.49,3.465262845787268
7,15,0.00025,50,true_distr,0.30000000000000004,0.49,3.465262845787268
7,15,0.00025,50,true_distr,0.4,0.49,3.465262845787268
7,15,0.00025,50,true_distr,0.5,0.49,3.465262845787268
7,15,0.00025,50,true_distr,0.6,0.49,3.465262845787268
7,15,0.00025,50,true_distr,0.7000000000000001,0.49,3.465262845787268
7,15,0.00025,50,true_distr,0.8,0.49,3.465262845787268
7,15,0.00025,50,true_distr,0.9,0.49,3.465262845787268
7,15,0.00025,51,mixed_model,0.1,,
7,15,0.00025,51,mixed_model,0.2,,
7,15,0.00025,51,mixed_model,0.30000000000000004,,
7,15,0.00025,51,mixed_model,0.4,,
7,15,0.00025,51,mixed_model,0.5,,
7,15,0.00025,51,mixed_model,0.6,,
7,15,0.00025,51,mixed_model,0.7000000000000001,,
7,15,0.00025,51,mixed_model,0.8,,
7,15,0.00025,51,mixed_model,0.9,,
7,15,0.00025,51,mixture_model,0.1,,
7,15,0.00025,51,mixture_model,0.2,,
7,15,0.00025,51,mixture_model,0.30000000000000004,,
7,15,0.00025,51,mixture_model,0.4,,
7,15,0.00025,51,mixture_model,0.5,,
7,15,0.00025,51,mixture_model,0.6,,
7,15,0.00025,51,mixture_model,0.7000000000000001,,
7,15,0.00025,51,mixture_model,0.8,,
7,15,0.00025,51,mixture_model,0.9,,
7,15,0.00025,51,true_distr,0.1,0.5355,3.0449125035935785
7,15,0.00025,51,true_distr,0.2,0.5355,3.0449125035935785
7,15,0.00025,51,true_distr,0.30000000000000004,0.5355,3.0449125035935785
7,15,0.00025,51,true_distr,0.4,0.5355,3.0449125035935785
7,15,0.00025,51,true_distr,0.5,0.5355,3.0449125035935785
7,15,0.00025,51,true_distr,0.6,0.5355,3.0449125035935785
7,15,0.00025,51,true_distr,0.7000000000000001,0.5355,3.0449125035935785
7,15,0.00025,51,true_distr,0.8,0.5355,3.0449125035935785
7,15,0.00025,51,true_distr,0.9,0.5355,3.0449125035935785
7,15,0.00025,52,mixed_model,0.1,,
7,15,0.00025,52,mixed_model,0.2,,
7,15,0.00025,52,mixed_model,0.30000000000000004,,
7,15,0.00025,52,mixed_model,0.4,,
7,15,0.00025,52,mixed_model,0.5,,
7,15,0.00025,52,mixed_model,0.6,,
7,15,0.00025,52,mixed_model,0.7000000000000001,,
7,15,0.00025,52,mixed_model,0.8,,
7,15,0.00025,52,mixed_model,0.9,,
7,15,0.00025,52,mixture_model,0.1,,
7,15,0.00025,52,mixture_model,0.2,,
7,15,0.00025,52,mixture_model,0.30000000000000004,,
7,15,0.00025,52,mixture_model,0.4,,
7,15,0.00025,52,mixture_model,0.5,,
7,15,0.00025,52,mixture_model,0.6,,
7,15,0.00025,52,mixture_model,0.7000000000000001,,
7,15,0.00025,52,mixture_model,0.8,,
7,15,0.00025,52,mixture_model,0.9,,
7,15,0.00025,52,true_distr,0.1,0.4945,3.4867538453285696
7,15,0.00025,52,true_distr,0.2,0.4945,3.4867538453285696
7,15,0.00025,52,true_distr,0.30000000000000004,0.4945,3.4867538453285696
7,15,0.00025,52,true_distr,0.4,0.4945,3.4867538453285696
7,15,0.00025,52,true_distr,0.5,0.4945,3.4867538453285696
7,15,0.00025,52,true_distr,0.6,0.4945,3.4867538453285696
7,15,0.00025,52,true_distr,0.7000000000000001,0.4945,3.4867538453285696
7,15,0.00025,52,true_distr,0.8,0.4945,3.4867538453285696
7,15,0.00025,52,true_distr,0.9,0.4945,3.4867538453285696
7,15,0.00025,53,mixed_model,0.1,,
7,15,0.00025,53,mixed_model,0.2,,
7,15,0.00025,53,mixed_model,0.30000000000000004,,
7,15,0.00025,53,mixed_model,0.4,,
7,15,0.00025,53,mixed_model,0.5,,
7,15,0.00025,53,mixed_model,0.6,,
7,15,0.00025,53,mixed_model,0.7000000000000001,,
7,15,0.00025,53,mixed_model,0.8,,
7,15,0.00025,53,mixed_model,0.9,,
7,15,0.00025,53,mixture_model,0.1,,
7,15,0.00025,53,mixture_model,0.2,,
7,15,0.00025,53,mixture_model,0.30000000000000004,,
7,15,0.00025,53,mixture_model,0.4,,
7,15,0.00025,53,mixture_model,0.5,,
7,15,0.00025,53,mixture_model,0.6,,
7,15,0.00025,53,mixture_model,0.7000000000000001,,
7,15,0.00025,53,mixture_model,0.8,,
7,15,0.00025,53,mixture_model,0.9,,
7,15,0.00025,53,true_distr,0.1,0.507,3.4540662412214527
7,15,0.00025,53,true_distr,0.2,0.507,3.4540662412214527
7,15,0.00025,53,true_distr,0.30000000000000004,0.507,3.4540662412214527
7,15,0.00025,53,true_distr,0.4,0.507,3.4540662412214527
7,15,0.00025,53,true_distr,0.5,0.507,3.4540662412214527
7,15,0.00025,53,true_distr,0.6,0.507,3.4540662412214527
7,15,0.00025,53,true_distr,0.7000000000000001,0.507,3.4540662412214527
7,15,0.00025,53,true_distr,0.8,0.507,3.4540662412214527
7,15,0.00025,53,true_distr,0.9,0.507,3.4540662412214527
7,15,0.00025,54,mixed_model,0.1,,
7,15,0.00025,54,mixed_model,0.2,,
7,15,0.00025,54,mixed_model,0.30000000000000004,,
7,15,0.00025,54,mixed_model,0.4,,
7,15,0.00025,54,mixed_model,0.5,,
7,15,0.00025,54,mixed_model,0.6,,
7,15,0.00025,54,mixed_model,0.7000000000000001,,
7,15,0.00025,54,mixed_model,0.8,,
7,15,0.00025,54,mixed_model,0.9,,
7,15,0.00025,54,mixture_model,0.1,,
7,15,0.00025,54,mixture_model,0.2,,
7,15,0.00025,54,mixture_model,0.30000000000000004,,
7,15,0.00025,54,mixture_model,0.4,,
7,15,0.00025,54,mixture_model,0.5,,
7,15,0.00025,54,mixture_model,0.6,,
7,15,0.00025,54,mixture_model,0.7000000000000001,,
7,15,0.00025,54,mixture_model,0.8,,
7,15,0.00025,54,mixture_model,0.9,,
7,15,0.00025,54,true_distr,0.1,0.4955,3.3937196021649774
7,15,0.00025,54,true_distr,0.2,0.4955,3.3937196021649774
7,15,0.00025,54,true_distr,0.30000000000000004,0.4955,3.3937196021649774
7,15,0.00025,54,true_distr,0.4,0.4955,3.3937196021649774
7,15,0.00025,54,true_distr,0.5,0.4955,3.3937196021649774
7,15,0.00025,54,true_distr,0.6,0.4955,3.3937196021649774
7,15,0.00025,54,true_distr,0.7000000000000001,0.4955,3.3937196021649774
7,15,0.00025,54,true_distr,0.8,0.4955,3.3937196021649774
7,15,0.00025,54,true_distr,0.9,0.4955,3.3937196021649774
7,15,0.00025,55,mixed_model,0.1,,
7,15,0.00025,55,mixed_model,0.2,,
7,15,0.00025,55,mixed_model,0.30000000000000004,,
7,15,0.00025,55,mixed_model,0.4,,
7,15,0.00025,55,mixed_model,0.5,,
7,15,0.00025,55,mixed_model,0.6,,
7,15,0.00025,55,mixed_model,0.7000000000000001,,
7,15,0.00025,55,mixed_model,0.8,,
7,15,0.00025,55,mixed_model,0.9,,
7,15,0.00025,55,mixture_model,0.1,,
7,15,0.00025,55,mixture_model,0.2,,
7,15,0.00025,55,mixture_model,0.30000000000000004,,
7,15,0.00025,55,mixture_model,0.4,,
7,15,0.00025,55,mixture_model,0.5,,
7,15,0.00025,55,mixture_model,0.6,,
7,15,0.00025,55,mixture_model,0.7000000000000001,,
7,15,0.00025,55,mixture_model,0.8,,
7,15,0.00025,55,mixture_model,0.9,,
7,15,0.00025,55,true_distr,0.1,0.4875,2.9834145867408024
7,15,0.00025,55,true_distr,0.2,0.4875,2.9834145867408024
7,15,0.00025,55,true_distr,0.30000000000000004,0.4875,2.9834145867408024
7,15,0.00025,55,true_distr,0.4,0.4875,2.9834145867408024
7,15,0.00025,55,true_distr,0.5,0.4875,2.9834145867408024
7,15,0.00025,55,true_distr,0.6,0.4875,2.9834145867408024
7,15,0.00025,55,true_distr,0.7000000000000001,0.4875,2.9834145867408024
7,15,0.00025,55,true_distr,0.8,0.4875,2.9834145867408024
7,15,0.00025,55,true_distr,0.9,0.4875,2.9834145867408024
7,15,0.00025,56,mixed_model,0.1,,
7,15,0.00025,56,mixed_model,0.2,,
7,15,0.00025,56,mixed_model,0.30000000000000004,,
7,15,0.00025,56,mixed_model,0.4,,
7,15,0.00025,56,mixed_model,0.5,,
7,15,0.00025,56,mixed_model,0.6,,
7,15,0.00025,56,mixed_model,0.7000000000000001,,
7,15,0.00025,56,mixed_model,0.8,,
7,15,0.00025,56,mixed_model,0.9,,
7,15,0.00025,56,mixture_model,0.1,,
7,15,0.00025,56,mixture_model,0.2,,
7,15,0.00025,56,mixture_model,0.30000000000000004,,
7,15,0.00025,56,mixture_model,0.4,,
7,15,0.00025,56,mixture_model,0.5,,
7,15,0.00025,56,mixture_model,0.6,,
7,15,0.00025,56,mixture_model,0.7000000000000001,,
7,15,0.00025,56,mixture_model,0.8,,
7,15,0.00025,56,mixture_model,0.9,,
7,15,0.00025,56,true_distr,0.1,0.4805,2.8437921596461475
7,15,0.00025,56,true_distr,0.2,0.4805,2.8437921596461475
7,15,0.00025,56,true_distr,0.30000000000000004,0.4805,2.8437921596461475
7,15,0.00025,56,true_distr,0.4,0.4805,2.8437921596461475
7,15,0.00025,56,true_distr,0.5,0.4805,2.8437921596461475
7,15,0.00025,56,true_distr,0.6,0.4805,2.8437921596461475
7,15,0.00025,56,true_distr,0.7000000000000001,0.4805,2.8437921596461475
7,15,0.00025,56,true_distr,0.8,0.4805,2.8437921596461475
7,15,0.00025,56,true_distr,0.9,0.4805,2.8437921596461475
7,15,0.00025,57,mixed_model,0.1,,
7,15,0.00025,57,mixed_model,0.2,,
7,15,0.00025,57,mixed_model,0.30000000000000004,,
7,15,0.00025,57,mixed_model,0.4,,
7,15,0.00025,57,mixed_model,0.5,,
7,15,0.00025,57,mixed_model,0.6,,
7,15,0.00025,57,mixed_model,0.7000000000000001,,
7,15,0.00025,57,mixed_model,0.8,,
7,15,0.00025,57,mixed_model,0.9,,
7,15,0.00025,57,mixture_model,0.1,,
7,15,0.00025,57,mixture_model,0.2,,
7,15,0.00025,57,mixture_model,0.30000000000000004,,
7,15,0.00025,57,mixture_model,0.4,,
7,15,0.00025,57,mixture_model,0.5,,
7,15,0.00025,57,mixture_model,0.6,,
7,15,0.00025,57,mixture_model,0.7000000000000001,,
7,15,0.00025,57,mixture_model,0.8,,
7,15,0.00025,57,mixture_model,0.9,,
7,15,0.00025,57,true_distr,0.1,0.4515,3.5499437273809122
7,15,0.00025,57,true_distr,0.2,0.4515,3.5499437273809122
7,15,0.00025,57,true_distr,0.30000000000000004,0.4515,3.5499437273809122
7,15,0.00025,57,true_distr,0.4,0.4515,3.5499437273809122
7,15,0.00025,57,true_distr,0.5,0.4515,3.5499437273809122
7,15,0.00025,57,true_distr,0.6,0.4515,3.5499437273809122
7,15,0.00025,57,true_distr,0.7000000000000001,0.4515,3.5499437273809122
7,15,0.00025,57,true_distr,0.8,0.4515,3.5499437273809122
7,15,0.00025,57,true_distr,0.9,0.4515,3.5499437273809122
7,15,0.00025,58,mixed_model,0.1,,
7,15,0.00025,58,mixed_model,0.2,,
7,15,0.00025,58,mixed_model,0.30000000000000004,,
7,15,0.00025,58,mixed_model,0.4,,
7,15,0.00025,58,mixed_model,0.5,,
7,15,0.00025,58,mixed_model,0.6,,
7,15,0.00025,58,mixed_model,0.7000000000000001,,
7,15,0.00025,58,mixed_model,0.8,,
7,15,0.00025,58,mixed_model,0.9,,
7,15,0.00025,58,mixture_model,0.1,,
7,15,0.00025,58,mixture_model,0.2,,
7,15,0.00025,58,mixture_model,0.30000000000000004,,
7,15,0.00025,58,mixture_model,0.4,,
7,15,0.00025,58,mixture_model,0.5,,
7,15,0.00025,58,mixture_model,0.6,,
7,15,0.00025,58,mixture_model,0.7000000000000001,,
7,15,0.00025,58,mixture_model,0.8,,
7,15,0.00025,58,mixture_model,0.9,,
7,15,0.00025,58,true_distr,0.1,0.526,2.876303645723423
7,15,0.00025,58,true_distr,0.2,0.526,2.876303645723423
7,15,0.00025,58,true_distr,0.30000000000000004,0.526,2.876303645723423
7,15,0.00025,58,true_distr,0.4,0.526,2.876303645723423
7,15,0.00025,58,true_distr,0.5,0.526,2.876303645723423
7,15,0.00025,58,true_distr,0.6,0.526,2.876303645723423
7,15,0.00025,58,true_distr,0.7000000000000001,0.526,2.876303645723423
7,15,0.00025,58,true_distr,0.8,0.526,2.876303645723423
7,15,0.00025,58,true_distr,0.9,0.526,2.876303645723423
7,15,0.00025,59,mixed_model,0.1,,
7,15,0.00025,59,mixed_model,0.2,,
7,15,0.00025,59,mixed_model,0.30000000000000004,,
7,15,0.00025,59,mixed_model,0.4,,
7,15,0.00025,59,mixed_model,0.5,,
7,15,0.00025,59,mixed_model,0.6,,
7,15,0.00025,59,mixed_model,0.7000000000000001,,
7,15,0.00025,59,mixed_model,0.8,,
7,15,0.00025,59,mixed_model,0.9,,
7,15,0.00025,59,mixture_model,0.1,,
7,15,0.00025,59,mixture_model,0.2,,
7,15,0.00025,59,mixture_model,0.30000000000000004,,
7,15,0.00025,59,mixture_model,0.4,,
7,15,0.00025,59,mixture_model,0.5,,
7,15,0.00025,59,mixture_model,0.6,,
7,15,0.00025,59,mixture_model,0.7000000000000001,,
7,15,0.00025,59,mixture_model,0.8,,
7,15,0.00025,59,mixture_model,0.9,,
7,15,0.00025,59,true_distr,0.1,0.542,3.412076730226012
7,15,0.00025,59,true_distr,0.2,0.542,3.412076730226012
7,15,0.00025,59,true_distr,0.30000000000000004,0.542,3.412076730226012
7,15,0.00025,59,true_distr,0.4,0.542,3.412076730226012
7,15,0.00025,59,true_distr,0.5,0.542,3.412076730226012
7,15,0.00025,59,true_distr,0.6,0.542,3.412076730226012
7,15,0.00025,59,true_distr,0.7000000000000001,0.542,3.412076730226012
7,15,0.00025,59,true_distr,0.8,0.542,3.412076730226012
7,15,0.00025,59,true_distr,0.9,0.542,3.412076730226012
7,15,0.00025,60,mixed_model,0.1,,
7,15,0.00025,60,mixed_model,0.2,,
7,15,0.00025,60,mixed_model,0.30000000000000004,,
7,15,0.00025,60,mixed_model,0.4,,
7,15,0.00025,60,mixed_model,0.5,,
7,15,0.00025,60,mixed_model,0.6,,
7,15,0.00025,60,mixed_model,0.7000000000000001,,
7,15,0.00025,60,mixed_model,0.8,,
7,15,0.00025,60,mixed_model,0.9,,
7,15,0.00025,60,mixture_model,0.1,,
7,15,0.00025,60,mixture_model,0.2,,
7,15,0.00025,60,mixture_model,0.30000000000000004,,
7,15,0.00025,60,mixture_model,0.4,,
7,15,0.00025,60,mixture_model,0.5,,
7,15,0.00025,60,mixture_model,0.6,,
7,15,0.00025,60,mixture_model,0.7000000000000001,,
7,15,0.00025,60,mixture_model,0.8,,
7,15,0.00025,60,mixture_model,0.9,,
7,15,0.00025,60,true_distr,0.1,0.4605,3.2315370059568633
7,15,0.00025,60,true_distr,0.2,0.4605,3.2315370059568633
7,15,0.00025,60,true_distr,0.30000000000000004,0.4605,3.2315370059568633
7,15,0.00025,60,true_distr,0.4,0.4605,3.2315370059568633
7,15,0.00025,60,true_distr,0.5,0.4605,3.2315370059568633
7,15,0.00025,60,true_distr,0.6,0.4605,3.2315370059568633
7,15,0.00025,60,true_distr,0.7000000000000001,0.4605,3.2315370059568633
7,15,0.00025,60,true_distr,0.8,0.4605,3.2315370059568633
7,15,0.00025,60,true_distr,0.9,0.4605,3.2315370059568633
7,15,0.00025,61,mixed_model,0.1,,
7,15,0.00025,61,mixed_model,0.2,,
7,15,0.00025,61,mixed_model,0.30000000000000004,,
7,15,0.00025,61,mixed_model,0.4,,
7,15,0.00025,61,mixed_model,0.5,,
7,15,0.00025,61,mixed_model,0.6,,
7,15,0.00025,61,mixed_model,0.7000000000000001,,
7,15,0.00025,61,mixed_model,0.8,,
7,15,0.00025,61,mixed_model,0.9,,
7,15,0.00025,61,mixture_model,0.1,,
7,15,0.00025,61,mixture_model,0.2,,
7,15,0.00025,61,mixture_model,0.30000000000000004,,
7,15,0.00025,61,mixture_model,0.4,,
7,15,0.00025,61,mixture_model,0.5,,
7,15,0.00025,61,mixture_model,0.6,,
7,15,0.00025,61,mixture_model,0.7000000000000001,,
7,15,0.00025,61,mixture_model,0.8,,
7,15,0.00025,61,mixture_model,0.9,,
7,15,0.00025,61,true_distr,0.1,0.462,3.2136110401349036
7,15,0.00025,61,true_distr,0.2,0.462,3.2136110401349036
7,15,0.00025,61,true_distr,0.30000000000000004,0.462,3.2136110401349036
7,15,0.00025,61,true_distr,0.4,0.462,3.2136110401349036
7,15,0.00025,61,true_distr,0.5,0.462,3.2136110401349036
7,15,0.00025,61,true_distr,0.6,0.462,3.2136110401349036
7,15,0.00025,61,true_distr,0.7000000000000001,0.462,3.2136110401349036
7,15,0.00025,61,true_distr,0.8,0.462,3.2136110401349036
7,15,0.00025,61,true_distr,0.9,0.462,3.2136110401349036
7,15,0.00025,62,mixed_model,0.1,,
7,15,0.00025,62,mixed_model,0.2,,
7,15,0.00025,62,mixed_model,0.30000000000000004,,
7,15,0.00025,62,mixed_model,0.4,,
7,15,0.00025,62,mixed_model,0.5,,
7,15,0.00025,62,mixed_model,0.6,,
7,15,0.00025,62,mixed_model,0.7000000000000001,,
7,15,0.00025,62,mixed_model,0.8,,
7,15,0.00025,62,mixed_model,0.9,,
7,15,0.00025,62,mixture_model,0.1,,
7,15,0.00025,62,mixture_model,0.2,,
7,15,0.00025,62,mixture_model,0.30000000000000004,,
7,15,0.00025,62,mixture_model,0.4,,
7,15,0.00025,62,mixture_model,0.5,,
7,15,0.00025,62,mixture_model,0.6,,
7,15,0.00025,62,mixture_model,0.7000000000000001,,
7,15,0.00025,62,mixture_model,0.8,,
7,15,0.00025,62,mixture_model,0.9,,
7,15,0.00025,62,true_distr,0.1,0.476,3.1029873096785203
7,15,0.00025,62,true_distr,0.2,0.476,3.1029873096785203
7,15,0.00025,62,true_distr,0.30000000000000004,0.476,3.1029873096785203
7,15,0.00025,62,true_distr,0.4,0.476,3.1029873096785203
7,15,0.00025,62,true_distr,0.5,0.476,3.1029873096785203
7,15,0.00025,62,true_distr,0.6,0.476,3.1029873096785203
7,15,0.00025,62,true_distr,0.7000000000000001,0.476,3.1029873096785203
7,15,0.00025,62,true_distr,0.8,0.476,3.1029873096785203
7,15,0.00025,62,true_distr,0.9,0.476,3.1029873096785203
7,15,0.00025,63,mixed_model,0.1,,
7,15,0.00025,63,mixed_model,0.2,,
7,15,0.00025,63,mixed_model,0.30000000000000004,,
7,15,0.00025,63,mixed_model,0.4,,
7,15,0.00025,63,mixed_model,0.5,,
7,15,0.00025,63,mixed_model,0.6,,
7,15,0.00025,63,mixed_model,0.7000000000000001,,
7,15,0.00025,63,mixed_model,0.8,,
7,15,0.00025,63,mixed_model,0.9,,
7,15,0.00025,63,mixture_model,0.1,,
7,15,0.00025,63,mixture_model,0.2,,
7,15,0.00025,63,mixture_model,0.30000000000000004,,
7,15,0.00025,63,mixture_model,0.4,,
7,15,0.00025,63,mixture_model,0.5,,
7,15,0.00025,63,mixture_model,0.6,,
7,15,0.00025,63,mixture_model,0.7000000000000001,,
7,15,0.00025,63,mixture_model,0.8,,
7,15,0.00025,63,mixture_model,0.9,,
7,15,0.00025,63,true_distr,0.1,0.503,3.1852369940804017
7,15,0.00025,63,true_distr,0.2,0.503,3.1852369940804017
7,15,0.00025,63,true_distr,0.30000000000000004,0.503,3.1852369940804017
7,15,0.00025,63,true_distr,0.4,0.503,3.1852369940804017
7,15,0.00025,63,true_distr,0.5,0.503,3.1852369940804017
7,15,0.00025,63,true_distr,0.6,0.503,3.1852369940804017
7,15,0.00025,63,true_distr,0.7000000000000001,0.503,3.1852369940804017
7,15,0.00025,63,true_distr,0.8,0.503,3.1852369940804017
7,15,0.00025,63,true_distr,0.9,0.503,3.1852369940804017
7,15,0.00025,64,mixed_model,0.1,,
7,15,0.00025,64,mixed_model,0.2,,
7,15,0.00025,64,mixed_model,0.30000000000000004,,
7,15,0.00025,64,mixed_model,0.4,,
7,15,0.00025,64,mixed_model,0.5,,
7,15,0.00025,64,mixed_model,0.6,,
7,15,0.00025,64,mixed_model,0.7000000000000001,,
7,15,0.00025,64,mixed_model,0.8,,
7,15,0.00025,64,mixed_model,0.9,,
7,15,0.00025,64,mixture_model,0.1,,
7,15,0.00025,64,mixture_model,0.2,,
7,15,0.00025,64,mixture_model,0.30000000000000004,,
7,15,0.00025,64,mixture_model,0.4,,
7,15,0.00025,64,mixture_model,0.5,,
7,15,0.00025,64,mixture_model,0.6,,
7,15,0.00025,64,mixture_model,0.7000000000000001,,
7,15,0.00025,64,mixture_model,0.8,,
7,15,0.00025,64,mixture_model,0.9,,
7,15,0.00025,64,true_distr,0.1,0.473,3.1506581593420098
7,15,0.00025,64,true_distr,0.2,0.473,3.1506581593420098
7,15,0.00025,64,true_distr,0.30000000000000004,0.473,3.1506581593420098
7,15,0.00025,64,true_distr,0.4,0.473,3.1506581593420098
7,15,0.00025,64,true_distr,0.5,0.473,3.1506581593420098
7,15,0.00025,64,true_distr,0.6,0.473,3.1506581593420098
7,15,0.00025,64,true_distr,0.7000000000000001,0.473,3.1506581593420098
7,15,0.00025,64,true_distr,0.8,0.473,3.1506581593420098
7,15,0.00025,64,true_distr,0.9,0.473,3.1506581593420098
7,15,0.00025,65,mixed_model,0.1,,
